policy,bandwidth_mbps,req_id,worker_id,prompt_tokens,generated_tokens,cached_prefix_tokens,prefill_tokens_computed,preemptions,migrated,migration_bytes,migration_s,placement_reason,ttft,tpot,e2e,cache_hit_rate
cache_aware,1000.0,f9d7b6a417d4,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.215,0.27738,4.3757,0.9143
cache_aware,1000.0,3acb01801499,w1-npu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1726,0.2639,4.1312,0.0
cache_aware,1000.0,843344265120,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1771,0.16189,2.6055,0.9143
cache_aware,1000.0,e34a99d179ce,w2-cpu,280,16,256,24,0,True,9437184,0.3838,"migrate 16blk (9.4MB, est 77ms) from w0-gpu",0.5496,0.14013,2.6515,0.9143
cache_aware,1000.0,0bec081b8f5d,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0856,0.10991,1.7343,0.9143
cache_aware,1000.0,94a08dde351a,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0921,0.1219,1.9206,0.9143
cache_aware,1000.0,96c7c49f213d,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.075,0.12091,1.8887,0.9143
cache_aware,1000.0,cf5bda140381,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0451,0.11874,1.8261,0.9143
cache_aware,1000.0,7fb41198f56c,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1042,0.1067,1.7046,0.9143
cache_aware,1000.0,82c67028a092,w2-cpu,280,16,256,24,0,True,9437184,0.357,"migrate 16blk (9.4MB, est 77ms) from w0-gpu",0.5649,0.09224,1.9485,0.9143
cache_aware,1000.0,4e6285ed27d8,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0618,0.08729,1.3711,0.9143
cache_aware,1000.0,2ea7f5763bce,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0735,0.08385,1.3313,0.9143
cache_aware,1000.0,400a14bf66c6,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0481,0.04652,0.746,0.9143
cache_aware,1000.0,6996c1de9bd2,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0769,0.05727,0.936,0.9143
cache_aware,1000.0,a034b85948f9,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0974,0.08397,1.357,0.9143
cache_aware,1000.0,f6736a06fb1f,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0459,0.23691,3.5994,0.9143
cache_aware,1000.0,41299377f985,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0917,0.23389,3.6,0.9143
cache_aware,1000.0,d6aa755c3d9d,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0609,0.06052,0.9686,0.9143
cache_aware,1000.0,70cd24756122,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1098,0.08981,1.457,0.9143
cache_aware,1000.0,648c13e29dff,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1479,0.08639,1.4437,0.9143
cache_aware,1000.0,1c84b9857a62,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0909,0.06686,1.0937,0.9143
cache_aware,1000.0,a41f4521d7fa,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0756,0.08586,1.3635,0.9143
cache_aware,1000.0,f7579b1b8204,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.052,0.11735,1.8122,0.9143
cache_aware,1000.0,757de0d0dfb3,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1599,0.20631,3.2545,0.9143
cache_aware,1000.0,6883bc202469,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0564,0.08176,1.2828,0.9143
cache_aware,1000.0,2b9c83ac3cda,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0564,0.07418,1.1691,0.9143
cache_aware,1000.0,d940e7f20f6c,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0858,0.11029,1.7401,0.9143
cache_aware,1000.0,4b31ef850670,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1035,0.10676,1.7049,0.9143
cache_aware,1000.0,03612f400381,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0696,0.09994,1.5687,0.9143
cache_aware,1000.0,d392dfeaa625,w1-npu,280,16,256,24,0,True,9437184,0.3019,"migrate 16blk (9.4MB, est 77ms) from w0-gpu",0.5734,0.16971,3.119,0.9143
cache_aware,10000.0,37ded336518b,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0703,0.02545,0.452,0.0
cache_aware,10000.0,523252117c27,w1-npu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0861,0.19758,3.0498,0.0
cache_aware,10000.0,1f340c22bf34,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0736,0.03065,0.5333,0.0
cache_aware,10000.0,67cd137f0123,w2-cpu,280,16,256,24,0,True,9437184,0.2926,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.3406,0.09004,1.6913,0.9143
cache_aware,10000.0,3525e5b7f9af,w2-cpu,280,16,256,24,0,True,9437184,0.1408,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.2063,0.07615,1.3486,0.9143
cache_aware,10000.0,c4f7b601861b,w1-npu,280,16,256,24,0,True,9437184,0.159,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.2379,0.25565,4.0727,0.9143
cache_aware,10000.0,480cf84d583f,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1148,0.2583,3.9892,0.9143
cache_aware,10000.0,4b48830ff8db,w0-gpu,280,16,256,24,0,True,9437184,0.2887,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.3738,0.08094,1.588,0.9143
cache_aware,10000.0,51b0907394e3,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1289,0.09256,1.5174,0.0
cache_aware,10000.0,af40784dbf60,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.129,0.08483,1.4014,0.0
cache_aware,10000.0,c49b69b7d0da,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1001,0.13006,2.051,0.9143
cache_aware,10000.0,1ec9437b3294,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1157,0.12639,2.0115,0.9143
cache_aware,10000.0,cf29152d7b95,w1-npu,280,16,256,24,0,True,9437184,0.3917,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.6671,0.24834,4.3922,0.9143
cache_aware,10000.0,b2c0d905e4e9,w1-npu,280,16,256,24,0,True,9437184,0.3581,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.6784,0.2453,4.3578,0.9143
cache_aware,10000.0,828f0bf24a0a,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.2154,0.25259,4.0042,0.9143
cache_aware,10000.0,adf400b258ea,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1021,0.12037,1.9077,0.9143
cache_aware,10000.0,02a499fb71e7,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1081,0.12365,1.9628,0.9143
cache_aware,10000.0,9a99dfc2f8f6,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1004,0.09675,1.5517,0.9143
cache_aware,10000.0,6a0a9ac8df28,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0914,0.11641,1.8376,0.9143
cache_aware,10000.0,5a3f2bf7a285,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1282,0.08922,1.4665,0.0
cache_aware,10000.0,a230e046eec5,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1014,0.08565,1.3862,0.9143
cache_aware,10000.0,4db6a06005e2,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0939,0.07941,1.2851,0.9143
cache_aware,10000.0,5d72cde25492,w2-cpu,280,16,256,24,0,True,9437184,0.2837,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.3681,0.1163,2.1126,0.9143
cache_aware,10000.0,5df1f0d417cc,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0711,0.11319,1.7689,0.9143
cache_aware,10000.0,26b8292a32ad,w2-cpu,280,16,256,24,0,True,9437184,0.1757,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.2661,0.09722,1.7245,0.9143
cache_aware,10000.0,acac97ca3bce,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0733,0.10413,1.6353,0.9143
cache_aware,10000.0,37c812e2cc61,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0377,0.05582,0.8749,0.9143
cache_aware,10000.0,19bd73364c27,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0386,0.05371,0.8443,0.9143
cache_aware,10000.0,b9f7b015cc3f,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1165,0.03649,0.6638,0.9143
cache_aware,10000.0,a2b2224cea01,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1239,0.03947,0.7159,0.9143
cache_aware,10000.0,0267e2667acd,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0448,0.22591,3.4334,0.9143
cache_aware,10000.0,4b6f9e1cd214,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.04,0.03534,0.57,0.9143
cache_aware,10000.0,dd10aed0a72e,w2-cpu,280,16,256,24,0,True,9437184,0.1267,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.1782,0.08534,1.4583,0.9143
cache_aware,10000.0,233c97f936b5,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0768,0.08864,1.4064,0.9143
cache_aware,10000.0,1d9c9105a146,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1332,0.0849,1.4066,0.9143
cache_aware,10000.0,2f902322bafe,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0431,0.05488,0.8663,0.9143
cache_aware,10000.0,eed3152268d5,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1282,0.23625,3.672,0.9143
cache_aware,10000.0,cfd34f4a605e,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0733,0.05156,0.8467,0.9143
cache_aware,10000.0,35c457ed6e93,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1958,0.23064,3.6553,0.9143
cache_aware,10000.0,c955207d73c2,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0755,0.07101,1.1407,0.9143
cache_aware,10000.0,9cd934e01e03,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0565,0.07147,1.1286,0.9143
cache_aware,10000.0,1d95558743eb,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.052,0.12567,1.9371,0.9143
cache_aware,10000.0,0ea4aaa910cc,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0885,0.13085,2.0512,0.9143
cache_aware,10000.0,f55149c32c66,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0741,0.1295,2.0166,0.9143
cache_aware,10000.0,2faa5fa97925,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1119,0.05565,0.9467,0.9143
cache_aware,10000.0,9793a08e6e50,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0943,0.12334,1.9444,0.9143
cache_aware,10000.0,9bb1be37c1f5,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1796,0.19367,3.0846,0.9143
cache_aware,10000.0,3ed99f81936a,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.076,0.10416,1.6384,0.9143
cache_aware,10000.0,cac4c9b67404,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0836,0.02441,0.4497,0.0
cache_aware,10000.0,38481536c3c1,w1-npu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0859,0.19727,3.045,0.0
cache_aware,10000.0,6c49a2884e74,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0733,0.03445,0.5901,0.0
cache_aware,10000.0,343a02fe5818,w2-cpu,280,16,256,24,0,True,9437184,0.2703,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.3467,0.10065,1.8565,0.9143
cache_aware,10000.0,68acd3850727,w2-cpu,280,16,256,24,0,True,9437184,0.107,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.1734,0.07561,1.3075,0.9143
cache_aware,10000.0,a4b65d8a391f,w1-npu,280,16,256,24,0,True,9437184,0.1404,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.2268,0.26173,4.1527,0.9143
cache_aware,10000.0,6fb186c85886,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0964,0.26495,4.0707,0.9143
cache_aware,10000.0,58f336d48d42,w0-gpu,280,16,256,24,0,True,9437184,0.2706,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.3577,0.08198,1.5873,0.9143
cache_aware,10000.0,57eef89b3a30,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1573,0.0903,1.5118,0.0
cache_aware,10000.0,e958ba291257,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1243,0.08412,1.3861,0.0
cache_aware,10000.0,5527bb9a5c5b,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0733,0.13407,2.0843,0.9143
cache_aware,10000.0,c34cb16be8d0,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0906,0.13093,2.0546,0.9143
cache_aware,10000.0,257092207dee,w1-npu,280,16,256,24,0,True,9437184,0.3343,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.3918,0.25706,4.2477,0.9143
cache_aware,10000.0,a7ea4ff6da92,w1-npu,280,16,256,24,0,True,9437184,0.3764,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.6684,0.24982,4.4157,0.9143
cache_aware,10000.0,d0876f708002,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1775,0.25994,4.0767,0.9143
cache_aware,10000.0,4ad6831a4bb2,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0717,0.13201,2.0518,0.9143
cache_aware,10000.0,fb55b0b50d05,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0844,0.12686,1.9873,0.9143
cache_aware,10000.0,379947d5e0fc,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1145,0.097,1.5695,0.9143
cache_aware,10000.0,a0f4a64d4540,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0624,0.11942,1.8536,0.9143
cache_aware,10000.0,b749e06b7c07,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1423,0.09984,1.6399,0.0
cache_aware,10000.0,7e4ae8260c4f,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0932,0.1015,1.6156,0.9143
cache_aware,10000.0,59838609bea7,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.074,0.09839,1.5498,0.9143
cache_aware,10000.0,9f6058ea0439,w2-cpu,280,16,256,24,0,True,9437184,0.2056,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.3355,0.12995,2.2847,0.9143
cache_aware,10000.0,c7f9f8144f56,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0683,0.0652,1.0463,0.9143
cache_aware,10000.0,47893551c51a,w2-cpu,280,16,256,24,0,True,9437184,0.3027,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.4355,0.13727,2.4945,0.9143
cache_aware,10000.0,8cd83b0b7003,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0627,0.13465,2.0825,0.9143
cache_aware,10000.0,6b2d7ee45c70,w2-cpu,280,16,256,24,0,True,9437184,0.1808,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.2607,0.1294,2.2017,0.9143
cache_aware,10000.0,7a38632eb944,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1667,0.1335,2.1692,0.9143
cache_aware,10000.0,170f5235963f,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0455,0.0674,1.0565,0.9143
cache_aware,10000.0,d0ae9b4a61f4,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0908,0.0647,1.0613,0.9143
cache_aware,10000.0,0736f80fc5b8,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0482,0.24975,3.7944,0.9143
cache_aware,10000.0,1f3fa57d4904,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.2043,0.24922,3.9425,0.9143
cache_aware,10000.0,1a4af12b2549,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0635,0.06295,1.0076,0.9143
cache_aware,10000.0,83e7c8bb0d26,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0651,0.07853,1.243,0.9143
cache_aware,10000.0,b29d96851eda,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0981,0.07632,1.243,0.9143
cache_aware,10000.0,e6ac5574addd,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0853,0.08606,1.3762,0.9143
cache_aware,10000.0,71b5fa5473cb,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0947,0.09666,1.5447,0.9143
cache_aware,10000.0,38a7b18f0462,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1094,0.24074,3.7205,0.9143
cache_aware,10000.0,9e2b8f855df2,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1027,0.08259,1.3416,0.9143
cache_aware,10000.0,e9e9671bb4bf,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0819,0.14273,2.2228,0.9143
cache_aware,10000.0,d31cd467d6ca,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0791,0.0936,1.483,0.9143
cache_aware,10000.0,4f8e082d4935,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1356,0.08948,1.4778,0.9143
cache_aware,10000.0,8c09cfc81482,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0859,0.1423,2.2204,0.9143
cache_aware,10000.0,e74541b01647,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0646,0.13659,2.1134,0.9143
cache_aware,10000.0,d73f58565bb5,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1895,0.20214,3.2215,0.9143
cache_aware,10000.0,044fad9bbdca,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1216,0.12808,2.0428,0.9143
cache_aware,10000.0,16ea41f500cd,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.069,0.06916,1.1063,0.9143
cache_aware,10000.0,bee7f5278585,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1341,0.10638,1.7298,0.9143
cache_aware,10000.0,4697dbb574ae,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0738,0.0282,0.4968,0.0
cache_aware,10000.0,67132677ceb5,w1-npu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0908,0.21779,3.3577,0.0
cache_aware,10000.0,663f0d928398,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.0796,0.04572,0.7653,0.0
cache_aware,10000.0,b56e8b80e26d,w2-cpu,280,16,256,24,0,True,9437184,0.3738,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.4789,0.14308,2.6251,0.9143
cache_aware,10000.0,462ba09bcd27,w2-cpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.2943,0.14193,2.4232,0.0
cache_aware,10000.0,d1d9eb0c5a79,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1131,0.14681,2.3153,0.9143
cache_aware,10000.0,8543b79926cc,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1888,0.30707,4.7949,0.9143
cache_aware,10000.0,ff4fe8d76cd9,w0-gpu,280,16,256,24,0,True,9437184,0.3065,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.3823,0.11415,2.0946,0.9143
cache_aware,10000.0,307879ac99e6,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1227,0.08997,1.4722,0.0
cache_aware,10000.0,c6763b691211,w1-npu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.2735,0.30767,4.8886,0.0
cache_aware,10000.0,c4d967b2fdd6,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0496,0.11599,1.7894,0.9143
cache_aware,10000.0,5e3ab21c9252,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0956,0.16447,2.5627,0.9143
cache_aware,10000.0,439e2ef176fb,w1-npu,280,16,256,24,0,True,9437184,0.3628,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.6315,0.31065,5.2912,0.9143
cache_aware,10000.0,75273ed1abab,w1-npu,280,16,256,24,0,True,9437184,0.3261,"migrate 16blk (9.4MB, est 17ms) from w0-gpu",0.6525,0.30699,5.2572,0.9143
cache_aware,10000.0,8e68e01f7d9f,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1118,0.31401,4.8219,0.9143
cache_aware,10000.0,fc800b1dd8df,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1664,0.18496,2.9409,0.9143
cache_aware,10000.0,1c7b15c1985d,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0687,0.10883,1.7012,0.9143
cache_aware,10000.0,071390a2cb87,w2-cpu,280,16,256,24,0,True,9437184,0.5651,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.7022,0.1881,3.5237,0.9143
cache_aware,10000.0,c19707547af9,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1622,0.19243,3.0487,0.9143
cache_aware,10000.0,73acc815c246,w0-gpu,280,16,0,280,0,False,0,0.0,local hit 0tok,0.1748,0.10448,1.742,0.0
cache_aware,10000.0,3204dbdcbfe1,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1537,0.10013,1.6556,0.9143
cache_aware,10000.0,1786096bf734,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.2819,0.32117,5.0994,0.9143
cache_aware,10000.0,9238e9ce7036,w2-cpu,280,16,256,24,0,True,9437184,0.2602,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.3598,0.18367,3.1149,0.9143
cache_aware,10000.0,20a20ac268f5,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0521,0.0832,1.3001,0.9143
cache_aware,10000.0,281b4545837f,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1456,0.19991,3.1442,0.9143
cache_aware,10000.0,f6f50aedbcc2,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1023,0.07223,1.1858,0.9143
cache_aware,10000.0,1d8e39948ab8,w2-cpu,280,16,256,24,0,True,9437184,0.3591,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.592,0.20497,3.6666,0.9143
cache_aware,10000.0,1170c33f2e4f,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0781,0.19457,2.9966,0.9143
cache_aware,10000.0,332222946e76,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0609,0.12191,1.8896,0.9143
cache_aware,10000.0,5071a4a8a93a,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0567,0.11975,1.8529,0.9143
cache_aware,10000.0,73af7365be41,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1243,0.11921,1.9124,0.9143
cache_aware,10000.0,26d742d48621,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1844,0.20698,3.2892,0.9143
cache_aware,10000.0,764ef429ab49,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1595,0.11758,1.9233,0.9143
cache_aware,10000.0,9b8d323e8884,w1-npu,280,16,256,24,0,True,9437184,0.3678,"migrate 16blk (9.4MB, est 10ms) from w0-gpu",0.648,0.28976,4.9945,0.9143
cache_aware,10000.0,b107a1eebc70,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1918,0.30536,4.7722,0.9143
cache_aware,10000.0,c1166509b768,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.3454,0.29331,4.7451,0.9143
cache_aware,10000.0,f201d2c46166,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1176,0.19116,2.985,0.9143
cache_aware,10000.0,827e6df230cb,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1856,0.18663,2.985,0.9143
cache_aware,10000.0,cbdb24122bd9,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0779,0.18162,2.8022,0.9143
cache_aware,10000.0,2de81db70a81,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1041,0.12734,2.0142,0.9143
cache_aware,10000.0,867d2a078771,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1291,0.12501,2.0042,0.9143
cache_aware,10000.0,9f19974d48f5,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0816,0.26299,4.0265,0.9143
cache_aware,10000.0,83e595775d0c,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1493,0.14064,2.2589,0.9143
cache_aware,10000.0,00d40403fabb,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.1119,0.12353,1.9648,0.9143
cache_aware,10000.0,9937d6ca256b,w0-gpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.0467,0.12135,1.867,0.9143
cache_aware,10000.0,d8e268b29fed,w1-npu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.2759,0.24236,3.9112,0.9143
cache_aware,10000.0,a71601533d3c,w2-cpu,280,16,256,24,0,False,0,0.0,local hit 256tok,0.2184,0.11277,1.91,0.9143
cache_aware,10000.0,0dce8d78b182,w0-gpu,280,16,256,24,0,True,9437184,0.5017,"migrate 16blk (9.4MB, est 10ms) from w1-npu",0.6347,0.07475,1.7559,0.9143
